               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  24,            0.023143,            0.012207,           0.0063712,             0.89287,             0.89327,             0.93485,             0.73816,            0.018725,           0.0049076,           0.0044282,            0.006205,            0.006205,            0.006205
                  25,            0.023221,            0.012125,           0.0063297,             0.88731,             0.90057,             0.93866,             0.74494,            0.018892,           0.0048414,           0.0040937,             0.00604,             0.00604,             0.00604
                  26,            0.023104,            0.012171,           0.0062642,              0.8979,             0.89675,             0.94084,             0.74691,            0.018862,           0.0048651,           0.0046389,            0.005875,            0.005875,            0.005875
                  27,            0.022908,            0.011992,           0.0062697,             0.90015,             0.90459,             0.94736,             0.75754,             0.01841,           0.0047057,           0.0047312,             0.00571,             0.00571,             0.00571
                  28,            0.022599,            0.011993,           0.0062282,             0.90046,             0.90592,             0.94815,             0.75833,            0.018396,           0.0047351,           0.0036025,            0.005545,            0.005545,            0.005545
                  29,            0.022618,            0.011866,           0.0060633,             0.89537,             0.91028,              0.9473,             0.76015,            0.018255,           0.0046753,           0.0047597,             0.00538,             0.00538,             0.00538
                  30,            0.022504,            0.011798,           0.0060355,             0.90449,             0.90559,             0.94929,             0.76369,            0.018277,            0.004659,           0.0043657,            0.005215,            0.005215,            0.005215
                  31,            0.022272,            0.011731,           0.0059595,             0.90376,             0.90805,             0.95103,             0.76876,            0.017818,           0.0045715,           0.0044026,             0.00505,             0.00505,             0.00505
                  32,            0.022178,            0.011774,           0.0061051,             0.90354,             0.90429,             0.94912,             0.76748,            0.018127,           0.0046034,           0.0041152,            0.004885,            0.004885,            0.004885
                  33,            0.022083,            0.011722,           0.0058199,             0.90814,             0.90985,             0.95075,              0.7701,            0.017771,           0.0045597,           0.0042851,             0.00472,             0.00472,             0.00472
                  34,            0.021933,            0.011642,           0.0058933,             0.90688,             0.91438,             0.95039,             0.77132,            0.017747,           0.0045271,            0.004492,            0.004555,            0.004555,            0.004555
                  35,            0.021965,            0.011662,           0.0058242,             0.91198,             0.91295,             0.95399,             0.77595,             0.01772,           0.0044977,           0.0047514,             0.00439,             0.00439,             0.00439
                  36,             0.02167,            0.011579,           0.0056022,             0.90987,             0.91533,             0.95418,             0.77828,            0.017743,           0.0044541,           0.0046955,            0.004225,            0.004225,            0.004225
                  37,            0.021458,            0.011497,           0.0054864,             0.90744,              0.9157,             0.95473,             0.77806,             0.01773,           0.0044648,           0.0044233,             0.00406,             0.00406,             0.00406
                  38,            0.021275,            0.011427,           0.0057702,             0.90691,             0.91756,             0.95507,             0.78085,            0.017532,           0.0044436,            0.004899,            0.003895,            0.003895,            0.003895
                  39,            0.021149,            0.011445,           0.0055778,             0.91447,             0.91314,             0.95477,             0.77894,            0.017473,           0.0044433,            0.004654,             0.00373,             0.00373,             0.00373
                  40,            0.021086,            0.011387,           0.0053893,             0.91392,             0.91461,             0.95444,             0.78047,            0.017559,           0.0044379,           0.0046335,            0.003565,            0.003565,            0.003565
                  41,            0.021049,            0.011361,           0.0056133,             0.91586,             0.91576,              0.9561,             0.78236,            0.017471,           0.0044058,           0.0047484,              0.0034,              0.0034,              0.0034
                  42,            0.020908,             0.01129,           0.0055253,             0.91563,              0.9124,             0.95674,             0.78452,            0.017589,           0.0043845,           0.0044023,            0.003235,            0.003235,            0.003235
                  43,            0.020702,            0.011254,            0.005324,             0.91458,             0.91515,             0.95657,             0.78485,            0.017487,           0.0043657,           0.0043347,             0.00307,             0.00307,             0.00307
                  44,            0.020433,            0.011218,           0.0052704,               0.915,             0.91953,             0.95735,             0.78668,            0.017285,           0.0043361,           0.0045333,            0.002905,            0.002905,            0.002905
                  45,            0.020262,            0.011076,           0.0051908,             0.91663,             0.91799,             0.95768,             0.78779,            0.017294,            0.004341,           0.0045129,             0.00274,             0.00274,             0.00274
                  46,             0.02036,             0.01106,           0.0051611,             0.92001,             0.91647,             0.95763,             0.78839,            0.017174,           0.0043406,           0.0046943,            0.002575,            0.002575,            0.002575
                  47,            0.020149,            0.011007,           0.0050905,             0.92222,             0.91669,             0.95801,             0.79039,            0.017107,           0.0043201,           0.0048131,             0.00241,             0.00241,             0.00241
                  48,            0.019867,            0.010991,           0.0050709,             0.92235,             0.91505,             0.95774,             0.79064,             0.01706,              0.0043,           0.0047861,            0.002245,            0.002245,            0.002245
                  49,            0.019742,            0.010865,           0.0048449,             0.92126,             0.91845,             0.95844,             0.79161,            0.017006,           0.0042866,           0.0048243,             0.00208,             0.00208,             0.00208
                  50,            0.019605,            0.010834,           0.0050175,             0.92033,             0.92166,             0.95844,             0.79244,            0.016969,           0.0042772,           0.0047998,            0.001915,            0.001915,            0.001915
                  51,            0.019546,            0.010796,           0.0048687,              0.9212,             0.92021,             0.95903,             0.79369,            0.016868,           0.0042653,           0.0047357,             0.00175,             0.00175,             0.00175
                  52,            0.019323,            0.010732,           0.0045957,              0.9206,             0.91962,             0.95943,             0.79442,            0.016818,           0.0042592,           0.0047806,            0.001585,            0.001585,            0.001585
                  53,            0.019185,            0.010641,           0.0046688,             0.92308,             0.91827,             0.95958,             0.79555,            0.016781,           0.0042483,           0.0048288,             0.00142,             0.00142,             0.00142
                  54,            0.018995,            0.010591,           0.0046147,             0.92183,             0.91979,             0.96016,              0.7972,            0.016783,           0.0042364,           0.0048114,            0.001255,            0.001255,            0.001255
                  55,            0.018737,            0.010453,           0.0044493,             0.92205,             0.91962,             0.96025,             0.79832,            0.016725,           0.0042274,           0.0047971,             0.00109,             0.00109,             0.00109
                  56,            0.018697,            0.010558,           0.0043442,             0.92246,             0.91966,             0.96059,             0.79863,            0.016674,           0.0042251,           0.0048339,            0.000925,            0.000925,            0.000925
                  57,             0.01839,            0.010389,           0.0044719,             0.92337,             0.91913,             0.96064,             0.79966,            0.016643,           0.0042269,           0.0048467,             0.00076,             0.00076,             0.00076
                  58,            0.018306,            0.010364,           0.0041992,             0.92718,             0.91606,              0.9608,             0.79994,            0.016625,           0.0042268,           0.0048661,            0.000595,            0.000595,            0.000595
                  59,            0.018145,            0.010311,            0.004169,             0.92857,             0.91519,             0.96086,             0.80059,            0.016619,           0.0042259,           0.0049338,             0.00043,             0.00043,             0.00043
