               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.021464,            0.011969,           0.0050555,             0.94151,              0.9359,             0.97307,             0.81125,            0.011824,            0.003843,           0.0015039,             0.00307,             0.00307,             0.00307
                  37,            0.021173,            0.011903,           0.0049351,             0.94335,               0.935,             0.97388,             0.81311,            0.011813,           0.0038289,            0.001516,            0.002872,            0.002872,            0.002872
                  38,             0.02093,            0.011927,           0.0047088,             0.94177,             0.93711,             0.97423,             0.81328,            0.011785,           0.0038198,           0.0015799,            0.002674,            0.002674,            0.002674
                  39,             0.02092,            0.011814,           0.0046895,             0.94074,             0.93899,             0.97456,             0.81603,            0.011806,           0.0038129,           0.0016497,            0.002476,            0.002476,            0.002476
                  40,            0.020736,            0.011703,           0.0046138,             0.93858,             0.93854,             0.97435,             0.81601,            0.011779,           0.0038094,           0.0016841,            0.002278,            0.002278,            0.002278
                  41,            0.020524,            0.011531,           0.0047284,             0.93936,             0.93924,             0.97428,             0.81616,            0.011718,           0.0038011,           0.0016928,             0.00208,             0.00208,             0.00208
                  42,            0.020389,            0.011601,           0.0046101,             0.94253,             0.93817,             0.97404,             0.81611,            0.011692,           0.0037918,           0.0017019,            0.001882,            0.001882,            0.001882
                  43,            0.020148,            0.011246,           0.0044625,               0.942,             0.93726,             0.97451,             0.81702,            0.011672,            0.003785,           0.0017115,            0.001684,            0.001684,            0.001684
                  44,            0.019961,            0.011395,           0.0045837,             0.93848,              0.9429,             0.97446,               0.818,            0.011648,           0.0037778,           0.0016911,            0.001486,            0.001486,            0.001486
                  45,            0.019642,            0.011225,           0.0043678,             0.93706,             0.94386,             0.97465,             0.81907,            0.011626,           0.0037749,           0.0016914,            0.001288,            0.001288,            0.001288
                  46,            0.019262,            0.011261,           0.0043049,             0.93761,             0.94504,             0.97461,              0.8192,            0.011609,           0.0037714,           0.0016775,             0.00109,             0.00109,             0.00109
                  47,            0.019404,            0.011094,           0.0041866,             0.93927,             0.94221,             0.97476,             0.81988,              0.0116,           0.0037682,            0.001663,            0.000892,            0.000892,            0.000892
                  48,            0.019019,            0.011026,           0.0039344,             0.93961,             0.94259,             0.97469,             0.82033,            0.011587,           0.0037676,           0.0016703,            0.000694,            0.000694,            0.000694
                  49,            0.019042,            0.011048,           0.0040382,             0.93976,             0.94252,             0.97452,             0.82088,            0.011569,           0.0037654,           0.0016894,            0.000496,            0.000496,            0.000496
