               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.023348,            0.012391,           0.0056502,             0.89926,             0.91953,             0.95603,              0.7756,            0.012567,           0.0040695,           0.0013834,            0.006535,            0.006535,            0.006535
                  37,            0.023252,            0.012433,           0.0057516,             0.89825,             0.92035,             0.95615,             0.77611,            0.012556,           0.0040648,           0.0013904,            0.006436,            0.006436,            0.006436
                  38,            0.023166,            0.012437,           0.0057869,             0.89809,             0.92023,             0.95626,              0.7766,             0.01255,           0.0040601,           0.0013867,            0.006337,            0.006337,            0.006337
                  39,            0.023063,            0.012379,           0.0059025,             0.89835,             0.92075,             0.95632,             0.77677,            0.012539,           0.0040565,           0.0013875,            0.006238,            0.006238,            0.006238
                  40,            0.022833,            0.012172,           0.0057229,             0.89748,             0.92162,             0.95636,             0.77729,            0.012521,           0.0040519,           0.0013911,            0.006139,            0.006139,            0.006139
                  41,            0.022881,            0.012264,           0.0055528,             0.89832,              0.9211,             0.95641,             0.77754,            0.012503,           0.0040464,           0.0013822,             0.00604,             0.00604,             0.00604
                  42,            0.022915,            0.012202,           0.0055614,             0.89914,             0.92064,             0.95674,             0.77832,            0.012495,           0.0040407,            0.001373,            0.005941,            0.005941,            0.005941
                  43,            0.022901,            0.012274,           0.0055624,             0.89906,             0.92109,             0.95696,             0.77873,            0.012484,           0.0040356,           0.0013716,            0.005842,            0.005842,            0.005842
                  44,            0.022631,            0.012246,           0.0055002,              0.9002,              0.9211,             0.95714,             0.77953,            0.012479,           0.0040311,           0.0013688,            0.005743,            0.005743,            0.005743
                  45,            0.022797,            0.012118,           0.0056364,             0.90221,             0.91927,              0.9574,             0.77988,            0.012467,           0.0040246,           0.0013717,            0.005644,            0.005644,            0.005644
                  46,             0.02275,            0.012057,           0.0056401,             0.90376,             0.91856,             0.95761,             0.78027,            0.012457,           0.0040194,           0.0013698,            0.005545,            0.005545,            0.005545
                  47,            0.022426,            0.012113,           0.0055167,             0.90385,              0.9201,             0.95781,             0.78077,             0.01244,           0.0040134,           0.0013655,            0.005446,            0.005446,            0.005446
                  48,             0.02252,            0.012016,           0.0054733,              0.9037,             0.92091,              0.9581,             0.78133,             0.01243,            0.004006,           0.0013641,            0.005347,            0.005347,            0.005347
                  49,            0.022154,            0.012057,           0.0052753,             0.90592,             0.92011,             0.95832,             0.78179,            0.012417,           0.0039981,           0.0013646,            0.005248,            0.005248,            0.005248
                  50,            0.022214,            0.012057,           0.0055218,             0.90625,             0.92013,             0.95866,             0.78258,            0.012396,           0.0039929,           0.0013637,            0.005149,            0.005149,            0.005149
                  51,            0.022299,             0.01196,           0.0054651,             0.90666,             0.92022,             0.95897,             0.78336,            0.012379,           0.0039853,           0.0013583,             0.00505,             0.00505,             0.00505
                  52,            0.022171,            0.012017,           0.0053025,             0.90595,             0.92142,             0.95932,             0.78403,            0.012364,            0.003978,           0.0013522,            0.004951,            0.004951,            0.004951
                  53,            0.022234,            0.011903,             0.00516,             0.90507,             0.92142,             0.95944,             0.78456,            0.012351,           0.0039718,           0.0013432,            0.004852,            0.004852,            0.004852
                  54,            0.021817,            0.011895,            0.005383,             0.90545,             0.92172,             0.95964,             0.78485,            0.012329,           0.0039664,           0.0013342,            0.004753,            0.004753,            0.004753
                  55,            0.021904,            0.011823,           0.0050306,             0.90588,             0.92126,             0.95968,             0.78501,             0.01231,           0.0039624,            0.001323,            0.004654,            0.004654,            0.004654
                  56,            0.021886,             0.01185,           0.0050345,             0.90801,             0.92096,                0.96,             0.78559,            0.012286,           0.0039569,           0.0013205,            0.004555,            0.004555,            0.004555
                  57,            0.021827,            0.011851,           0.0050775,             0.90701,             0.92288,             0.96023,             0.78637,            0.012262,           0.0039504,           0.0013151,            0.004456,            0.004456,            0.004456
                  58,            0.021739,            0.011814,           0.0051484,             0.90611,             0.92413,             0.96071,             0.78729,            0.012241,           0.0039446,            0.001307,            0.004357,            0.004357,            0.004357
                  59,            0.021655,             0.01178,           0.0050522,             0.90562,             0.92553,             0.96085,             0.78757,            0.012229,           0.0039391,           0.0013023,            0.004258,            0.004258,            0.004258
                  60,            0.021452,             0.01175,           0.0049115,             0.90565,             0.92606,             0.96105,             0.78803,             0.01221,           0.0039335,           0.0012972,            0.004159,            0.004159,            0.004159
                  61,            0.021531,            0.011727,           0.0049819,             0.90643,             0.92617,             0.96111,             0.78841,            0.012194,           0.0039289,           0.0012919,             0.00406,             0.00406,             0.00406
                  62,            0.021252,            0.011746,           0.0050192,             0.90851,             0.92586,             0.96126,             0.78886,            0.012166,           0.0039248,           0.0012845,            0.003961,            0.003961,            0.003961
                  63,            0.021405,            0.011648,            0.005017,             0.90828,             0.92551,             0.96128,             0.78897,            0.012142,           0.0039226,           0.0012798,            0.003862,            0.003862,            0.003862
                  64,            0.021265,             0.01161,           0.0047864,             0.90884,              0.9254,             0.96149,             0.78932,            0.012123,           0.0039192,           0.0012774,            0.003763,            0.003763,            0.003763
                  65,            0.021298,            0.011675,           0.0048229,             0.90929,             0.92569,             0.96166,             0.79007,              0.0121,           0.0039146,           0.0012755,            0.003664,            0.003664,            0.003664
                  66,            0.020924,            0.011575,           0.0050171,             0.91075,             0.92349,              0.9618,             0.79041,            0.012085,           0.0039117,           0.0012735,            0.003565,            0.003565,            0.003565
                  67,            0.021157,            0.011533,           0.0048429,             0.91046,             0.92382,             0.96188,              0.7903,            0.012064,           0.0039088,           0.0012761,            0.003466,            0.003466,            0.003466
                  68,            0.021036,            0.011566,           0.0047842,             0.90908,             0.92492,             0.96187,             0.79069,            0.012044,           0.0039062,           0.0012769,            0.003367,            0.003367,            0.003367
                  69,             0.02082,            0.011466,            0.004604,             0.91128,             0.92332,             0.96196,              0.7913,            0.012023,           0.0039028,           0.0012819,            0.003268,            0.003268,            0.003268
                  70,            0.020777,            0.011498,           0.0047772,             0.91082,             0.92382,              0.9621,              0.7918,            0.012011,           0.0038978,           0.0012855,            0.003169,            0.003169,            0.003169
                  71,             0.02059,            0.011371,           0.0045531,             0.91154,             0.92364,             0.96241,             0.79233,            0.011985,           0.0038925,           0.0012871,             0.00307,             0.00307,             0.00307
                  72,             0.02062,            0.011358,           0.0047158,             0.91291,             0.92417,             0.96277,              0.7929,            0.011966,            0.003887,           0.0012839,            0.002971,            0.002971,            0.002971
                  73,            0.020403,            0.011278,           0.0046215,             0.91404,             0.92267,             0.96297,             0.79361,            0.011947,           0.0038814,           0.0012834,            0.002872,            0.002872,            0.002872
                  74,            0.020364,            0.011229,           0.0045489,             0.91234,             0.92414,             0.96319,             0.79411,            0.011923,           0.0038769,           0.0012788,            0.002773,            0.002773,            0.002773
                  75,            0.020395,            0.011256,           0.0044457,             0.91197,             0.92453,             0.96333,             0.79452,            0.011912,           0.0038734,           0.0012743,            0.002674,            0.002674,            0.002674
                  76,            0.020234,            0.011157,           0.0045771,             0.91132,             0.92551,             0.96367,             0.79526,              0.0119,           0.0038694,           0.0012736,            0.002575,            0.002575,            0.002575
                  77,            0.020179,            0.011205,           0.0043585,             0.91182,             0.92504,             0.96384,             0.79575,            0.011893,            0.003865,           0.0012705,            0.002476,            0.002476,            0.002476
                  78,            0.020159,            0.011119,           0.0043458,             0.91639,             0.92095,             0.96407,             0.79597,            0.011889,           0.0038614,           0.0012709,            0.002377,            0.002377,            0.002377
                  79,            0.019928,            0.011141,           0.0043568,             0.91731,             0.92099,             0.96415,             0.79632,            0.011882,           0.0038562,           0.0012735,            0.002278,            0.002278,            0.002278
                  80,            0.019931,             0.01118,             0.00433,             0.91921,             0.91841,             0.96427,              0.7968,            0.011871,           0.0038514,           0.0012708,            0.002179,            0.002179,            0.002179
                  81,            0.019782,             0.01107,           0.0042768,             0.91858,             0.92038,             0.96447,             0.79765,            0.011859,           0.0038468,           0.0012657,             0.00208,             0.00208,             0.00208
                  82,            0.019838,            0.011008,           0.0042062,             0.91954,              0.9205,             0.96444,             0.79833,            0.011847,           0.0038435,           0.0012621,            0.001981,            0.001981,            0.001981
                  83,            0.019459,            0.010971,           0.0042008,             0.91916,             0.92179,             0.96479,             0.79864,            0.011835,           0.0038396,           0.0012578,            0.001882,            0.001882,            0.001882
                  84,            0.019593,            0.011002,           0.0041489,             0.91989,             0.92223,             0.96502,             0.79904,            0.011824,           0.0038342,           0.0012515,            0.001783,            0.001783,            0.001783
                  85,            0.019337,            0.010927,           0.0042976,             0.92153,             0.92155,              0.9652,             0.79927,            0.011816,           0.0038309,           0.0012478,            0.001684,            0.001684,            0.001684
                  86,            0.019126,             0.01088,           0.0039857,             0.92234,             0.92164,             0.96532,             0.79973,            0.011806,           0.0038275,           0.0012414,            0.001585,            0.001585,            0.001585
                  87,            0.019069,              0.0108,           0.0040275,             0.92268,             0.92188,             0.96548,             0.80028,            0.011793,           0.0038245,             0.00124,            0.001486,            0.001486,            0.001486
                  88,            0.018974,            0.010777,            0.003993,             0.92314,             0.92265,             0.96552,             0.80088,            0.011779,            0.003822,           0.0012393,            0.001387,            0.001387,            0.001387
                  89,            0.018691,            0.010718,           0.0037964,             0.92285,              0.9231,             0.96558,             0.80125,            0.011762,           0.0038195,           0.0012414,            0.001288,            0.001288,            0.001288
                  90,              0.0188,            0.010648,           0.0037915,             0.92278,             0.92345,             0.96566,              0.8017,            0.011749,           0.0038174,           0.0012436,            0.001189,            0.001189,            0.001189
                  91,            0.018675,             0.01069,           0.0037692,             0.92362,             0.92199,             0.96577,             0.80217,            0.011741,           0.0038167,           0.0012496,             0.00109,             0.00109,             0.00109
                  92,            0.018437,            0.010565,           0.0036952,             0.92232,             0.92297,             0.96568,             0.80241,            0.011726,           0.0038154,           0.0012561,            0.000991,            0.000991,            0.000991
                  93,            0.018469,            0.010578,           0.0037259,             0.92272,             0.92306,             0.96568,             0.80262,            0.011718,           0.0038136,           0.0012632,            0.000892,            0.000892,            0.000892
                  94,             0.01818,            0.010505,           0.0036107,             0.92314,             0.92272,             0.96591,             0.80278,            0.011702,           0.0038112,           0.0012706,            0.000793,            0.000793,            0.000793
                  95,            0.017908,            0.010433,             0.00357,             0.92244,             0.92331,             0.96606,             0.80316,            0.011688,           0.0038087,            0.001278,            0.000694,            0.000694,            0.000694
                  96,            0.017858,            0.010334,           0.0034078,              0.9211,             0.92414,             0.96624,             0.80351,            0.011671,           0.0038067,            0.001284,            0.000595,            0.000595,            0.000595
                  97,            0.017753,            0.010325,           0.0034462,             0.92182,             0.92327,             0.96642,             0.80389,            0.011658,           0.0038046,           0.0012878,            0.000496,            0.000496,            0.000496
                  98,            0.017735,            0.010323,           0.0032784,              0.9235,             0.92164,             0.96646,             0.80437,            0.011647,           0.0038031,           0.0012936,            0.000397,            0.000397,            0.000397
                  99,             0.01762,            0.010286,           0.0034205,             0.92436,             0.92106,             0.96662,             0.80493,            0.011632,           0.0038027,           0.0013017,            0.000298,            0.000298,            0.000298
